Season,Week,Date,Tm_Name,Tm_Pts,Home,Opp_Name,Opp_Pts,Spread,Total,True_Total,Over,Under,Push
2024,16,2024-12-22,CLT,38,1,OTI,30,-3.5,42.5,68,1,0,0
2024,16,2024-12-22,DAL,26,1,TAM,24,4.0,48.0,50,1,0,0
2024,16,2024-12-23,GNB,34,1,NOR,0,-14.0,42.5,34,0,1,0
2024,16,2024-12-21,KAN,27,1,HTX,19,-3.5,42.0,46,1,0,0
2024,16,2024-12-22,MIA,29,1,SFO,17,1.5,44.5,46,1,0,0
2024,16,2024-12-22,NYJ,9,1,RAM,19,3.0,47.0,28,0,1,0
2024,16,2024-12-22,RAI,19,1,JAX,14,-2.5,41.0,33,0,1,0
2024,16,2024-12-21,RAV,34,1,PIT,17,-7.0,44.5,51,1,0,0
2024,16,2024-12-19,SDG,34,1,DEN,27,-2.5,41.5,61,1,0,0
2024,16,2024-12-22,SEA,24,1,MIN,27,3.0,42.5,51,1,0,0
2024,16,2024-12-22,WAS,36,1,PHI,33,4.0,46.5,69,1,0,0
2024,17,2024-12-29,BUF,40,1,NYJ,14,-10.0,46.0,54,1,0,0
2024,17,2024-12-26,CHI,3,1,SEA,6,3.5,42.5,9,0,1,0
2024,17,2024-12-28,CIN,30,1,DEN,24,-3.5,50.0,54,1,0,0
2024,17,2024-12-29,CLE,3,1,MIA,20,3.0,33.5,23,0,1,0
2024,17,2024-12-25,HTX,2,1,RAV,31,6.0,47.0,33,0,1,0
2024,17,2024-12-29,JAX,20,1,OTI,13,0.0,39.0,33,0,1,0
2024,17,2024-12-29,MIN,27,1,GNB,25,-1.0,49.0,52,1,0,0
2024,17,2024-12-29,NOR,10,1,RAI,25,1.5,37.5,35,0,1,0
2024,17,2024-12-28,NWE,7,1,SDG,40,5.5,42.0,47,1,0,0
2024,17,2024-12-29,NYG,45,1,CLT,33,7.5,40.5,78,1,0,0
2024,17,2024-12-29,PHI,41,1,DAL,7,-8.0,37.5,48,1,0,0
2024,17,2024-12-25,PIT,10,1,KAN,29,2.5,44.0,39,0,1,0
2024,17,2024-12-28,RAM,13,1,CRD,9,-6.5,47.5,22,0,1,0
2024,17,2024-12-30,SFO,34,1,DET,40,3.5,50.5,74,1,0,0
2024,17,2024-12-29,TAM,48,1,CAR,14,-9.0,47.5,62,1,0,0
2024,17,2024-12-29,WAS,30,1,ATL,24,-3.5,46.5,54,1,0,0
2024,18,2025-01-05,ATL,38,1,CAR,44,-9.0,48.0,82,1,0,0
2024,18,2025-01-05,CLT,26,1,JAX,23,-3.5,45.0,49,1,0,0
2024,18,2025-01-05,CRD,47,1,SFO,24,-4.5,43.0,71,1,0,0
2024,18,2025-01-05,DAL,19,1,WAS,23,6.5,44.0,42,0,1,0
2024,18,2025-01-05,DEN,38,1,KAN,0,-10.5,40.0,38,0,1,0
2024,18,2025-01-05,DET,31,1,MIN,9,-2.5,56.0,40,0,1,0
2024,18,2025-01-05,GNB,22,1,CHI,24,-10.0,41.5,46,1,0,0
2024,18,2025-01-05,NWE,23,1,BUF,16,3.5,36.0,39,1,0,0
2024,18,2025-01-05,NYJ,32,1,MIA,20,0.0,39.0,52,1,0,0
2024,18,2025-01-05,OTI,14,1,HTX,23,-1.5,36.5,37,1,0,0
2024,18,2025-01-05,PHI,20,1,NYG,13,-2.5,37.0,33,0,1,0
2024,18,2025-01-04,PIT,17,1,CIN,19,2.5,47.5,36,0,1,0
2024,18,2025-01-05,RAI,20,1,SDG,34,6.5,42.0,54,1,0,0
2024,18,2025-01-05,RAM,25,1,SEA,30,7.5,38.5,55,1,0,0
2024,18,2025-01-04,RAV,35,1,CLE,10,-20.0,41.5,45,1,0,0
2024,18,2025-01-05,TAM,27,1,NOR,19,-14.0,45.0,46,1,0,0
